ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
994646649,Up the Witchpunx Zine Project,Mixed Media,Art,USD,2015-05-04,400.00,2015-03-20 09:59:15,410.00,successful,16,US,410.00,410.00,400.00
994654802,"BESSIE, MS.BUFFALO SOLDIER, & THE BLACK MUSKETEER",Theater,Theater,USD,2013-05-24,5000.00,2013-04-24 08:05:09,155.00,failed,3,US,155.00,155.00,5000.00
9946618,Your Best Surgeon Around The World,Web,Technology,DKK,2015-12-11,5000000.00,2015-11-11 21:12:11,0.00,failed,0,DK,0.00,0.00,733826.46
99466217,"Max Schneider's Upcoming Album ""Nothing Without Love""",Pop,Music,USD,2013-04-03,40000.00,2013-03-04 21:58:13,50391.47,successful,717,US,50391.47,50391.47,40000.00
994668998,GBS Detroit Presents Tiny Water Flea Clocks,Indie Rock,Music,USD,2012-06-30,600.00,2012-06-18 23:21:27,1553.78,successful,35,US,1553.78,1553.78,600.00
994672129,Joe Wilson of Feeling Left Out - New Acoustic EP,Country & Folk,Music,USD,2014-10-02,1500.00,2014-09-02 05:10:42,3106.00,successful,54,US,3106.00,3106.00,1500.00
994673415,Legacy Album Recording of Spiritual Gifts,World Music,Music,USD,2014-03-18,10000.00,2014-01-17 01:25:49,0.00,failed,0,US,0.00,0.00,10000.00
994677960,My Little Geek: 2 New Books and an iPad App,Children's Books,Publishing,USD,2013-06-25,10000.00,2013-05-27 09:41:56,12265.99,successful,166,US,12265.99,12265.99,10000.00
99467836,.NET Graphics Programming Omnibus (Canceled),Academic,Publishing,USD,2016-02-01,15000.00,2015-12-21 06:04:30,315.00,canceled,9,US,315.00,315.00,15000.00
99468146,Westbound Music Project,Indie Rock,Music,USD,2013-08-22,500.00,2013-07-04 19:08:13,500.00,successful,14,US,500.00,500.00,500.00
994684124,Radio Gosha x Disko Warp: Living A Colorful Life DVD+CD,Animation,Film & Video,USD,2013-01-24,3200.00,2013-01-15 18:18:56,4085.00,successful,106,US,4085.00,4085.00,3200.00
994686297,2nd Children's Music: Family Folk CD by Award-Winning Artist,Country & Folk,Music,CAD,2015-06-16,1500.00,2015-05-30 04:03:13,1555.00,successful,46,CA,1248.59,1267.22,1222.39
994689177,Terrible Two,Indie Rock,Music,USD,2015-08-08,675.00,2015-07-09 23:03:03,780.45,successful,31,US,780.45,780.45,675.00
994691042,Too Good To Be Photographed,Photobooks,Photography,GBP,2017-04-26,5900.00,2017-03-27 08:50:58,5941.00,successful,135,GB,1104.04,7687.13,7634.08
994693294,Can You Hear Me Now,Country & Folk,Music,USD,2012-04-03,1200.00,2012-03-16 20:50:22,1450.00,successful,17,US,1450.00,1450.00,1200.00
994694467,Waiting For Goodbye,Shorts,Film & Video,USD,2015-11-09,2000.00,2015-10-10 06:47:23,2345.00,successful,19,US,2345.00,2345.00,2000.00
994697033,Broken Rainbows (Canceled),Shorts,Film & Video,USD,2014-06-29,10000.00,2014-04-30 20:45:09,420.00,canceled,8,US,420.00,420.00,10000.00
994697356,"TARGYT THE SAVIOR ""WINNER"" VIDEO",Hip-Hop,Music,USD,2013-10-17,5000.00,2013-09-17 17:15:09,0.00,failed,0,US,0.00,0.00,5000.00
994701079,The Gingerbread Pimp,Theater,Theater,USD,2012-01-11,1000.00,2011-12-12 05:34:03,205.00,failed,6,US,205.00,205.00,1000.00
99470201,"Dark Dealings: Dwarven Delve - Bundles, Expansions & More!",Tabletop Games,Games,USD,2017-06-22,10000.00,2017-05-23 16:00:06,46737.00,successful,1093,US,15507.00,46737.00,10000.00
994703783,Mythical Challenge Coins,Fiction,Publishing,USD,2013-03-27,1500.00,2013-02-25 22:08:01,86.00,failed,10,US,86.00,86.00,1500.00
994711737,Tiny fabric houses want to take over the world!,Art,Art,USD,2009-09-30,250.00,2009-08-14 21:49:01,691.00,successful,29,US,691.00,691.00,250.00
994712943,Ban Notice,Film & Video,Film & Video,USD,2012-03-03,3500.00,2012-01-03 18:11:10,0.00,failed,0,US,0.00,0.00,3500.00
994713150,Pretty In Pink Creations,Crafts,Crafts,USD,2016-11-09,2500.00,2016-10-10 04:49:46,10.00,failed,2,US,0.00,10.00,2500.00
994720375,Dance my way to Germany,Performances,Dance,CAD,2014-09-14,3700.00,2014-07-25 20:15:15,170.00,failed,3,CA,158.32,154.86,3370.38
994722554,Hand-drawn personalised maps from Mappa Lacuna,Art,Art,GBP,2015-12-10,1500.00,2015-11-10 18:16:38,3725.00,successful,47,GB,5613.86,5646.25,2273.66
994729129,The Royal Heist SXSW and Beyond Tour 2012,Indie Rock,Music,USD,2012-03-07,3000.00,2012-02-06 05:15:03,740.00,failed,6,US,740.00,740.00,3000.00
994732368,Johanju,Gadgets,Technology,USD,2015-08-08,16000.00,2015-07-09 20:30:41,1.00,failed,1,US,1.00,1.00,16000.00
994734489,Happy Families: a modern day miracle,Nonfiction,Publishing,NZD,2014-06-05,10590.00,2014-05-08 04:41:17,1011.00,failed,15,NZ,879.30,861.53,9024.29
994734627,Say No to nail damage...Protective Base Coat is here!,Fashion,Fashion,USD,2017-03-22,15000.00,2017-03-02 07:30:21,1.00,failed,1,US,0.00,1.00,15000.00
994744264,Blaze'n Pontiac Grill,Food Trucks,Food,USD,2015-09-07,25000.00,2015-08-08 04:27:43,0.00,failed,0,US,0.00,0.00,25000.00
994744324,Coastal Christmas Ornaments for 2016,Product Design,Design,USD,2016-09-21,12500.00,2016-08-17 23:28:48,12811.95,successful,96,US,2494.00,12811.95,12500.00
994744794,DJ Night Presents MoonLit (First Compilation Album),Hip-Hop,Music,USD,2012-12-20,26000.00,2012-11-20 01:19:12,0.00,failed,0,US,0.00,0.00,26000.00
994747651,"The ""Izzy is Busy"" Children's Book Series",Children's Books,Publishing,USD,2016-10-17,500.00,2016-09-17 04:51:27,25.00,failed,1,US,25.00,25.00,500.00
994757755,The Devil You Say,Festivals,Theater,USD,2015-05-07,2000.00,2015-04-07 20:50:04,4000.00,successful,67,US,4000.00,4000.00,2000.00
99476372,don't stop the flo capture moment while it happens,Apps,Technology,USD,2014-10-03,5000.00,2014-09-03 20:32:33,1.00,failed,1,US,1.00,1.00,5000.00
994775693,BLUE: Short Film,Horror,Film & Video,USD,2016-10-03,1600.00,2016-09-19 16:45:20,1885.00,successful,22,US,100.00,1885.00,1600.00
994776871,GeorgiosUSA Handmade Leather Notebook Cover & leather goods,Product Design,Design,USD,2014-12-02,5000.00,2014-10-25 00:34:15,1994.00,failed,22,US,1994.00,1994.00,5000.00
994778294,Guazapa Chocolate,Farms,Food,USD,2015-03-06,3000.00,2015-02-04 23:18:25,220.00,failed,6,US,220.00,220.00,3000.00
99478919,"Wild Mages: The Rise of the Demon Army (Fantasy, Fiction)",Fiction,Publishing,USD,2014-12-30,3000.00,2014-12-10 19:36:13,11.00,failed,2,US,11.00,11.00,3000.00
994790368,Waitresses.com,Web,Technology,CAD,2015-04-16,30000.00,2015-03-17 19:10:33,2725.00,failed,7,CA,2130.11,2235.26,24608.32
994791046,Planting Seeds - Help us Grow,Farmer's Markets,Food,CAD,2015-04-13,1500.00,2015-03-23 19:24:48,20.00,failed,1,CA,15.92,16.41,1230.42
994802960,PITSTOP PHONE DOCK - Refuel Your Phone for Apple and Android,Product Design,Design,USD,2014-07-21,20000.00,2014-05-22 00:19:11,862.00,canceled,17,US,862.00,862.00,20000.00
994834878,KP Duffle - The Ultimate Travel Bag,Product Design,Design,USD,2016-03-04,15000.00,2016-01-19 17:00:36,624474.00,successful,3478,US,624474.00,624474.00,15000.00
994835190,Project Alter,Video Games,Games,USD,2015-11-27,1249.00,2015-10-28 22:15:13,502.00,failed,13,US,502.00,502.00,1249.00
99484462,Cydney is going to Hungary,Ceramics,Art,USD,2014-11-12,4000.00,2014-10-13 23:37:10,4205.00,successful,56,US,4205.00,4205.00,4000.00
994846180,I BUG YOU: Infecting the world! (Canceled),Product Design,Design,USD,2013-12-08,12500.00,2013-11-06 06:13:01,993.00,canceled,20,US,993.00,993.00,12500.00
994849777,A Short Film on the Election in Turkey (Canceled),Shorts,Film & Video,USD,2011-06-19,500.00,2011-05-20 03:16:03,100.00,canceled,2,US,100.00,100.00,500.00
994851332,MNI WICONI #NoDAPL bumper sticker,Design,Design,USD,2017-02-14,100.00,2017-02-09 21:45:57,115.00,successful,6,US,0.00,115.00,100.00
994856655,OFUCKINHIO T-Shirts,Product Design,Design,USD,2016-06-16,500.00,2016-05-17 00:11:01,61.00,failed,3,US,61.00,61.00,500.00
994858337,"A Tun of Tales:  Beer,Brewers and Other Stories.",Fiction,Publishing,USD,2014-10-20,30000.00,2014-09-17 14:18:11,970.00,failed,34,US,970.00,970.00,30000.00
994858360,Lang Dance Senior Show,Performances,Dance,USD,2014-04-01,800.00,2014-03-07 18:31:37,2145.00,successful,55,US,2145.00,2145.00,800.00
994871762,Glamour Portraits,People,Photography,USD,2016-03-02,2700.00,2016-02-01 18:13:24,1.00,failed,1,US,1.00,1.00,2700.00
994873119,The Last Man,Indie Rock,Music,USD,2014-11-23,5000.00,2014-10-24 01:56:23,5476.23,successful,97,US,5476.23,5476.23,5000.00
994882382,The Sweet Spot Bakery - Keep our small town alive,Restaurants,Food,USD,2017-04-24,55000.00,2017-03-10 00:37:04,20.00,failed,1,US,0.00,20.00,55000.00
994883084,Sweethood tales - A tasty adventure,Children's Books,Publishing,EUR,2016-04-25,10500.00,2016-03-28 18:25:04,33.00,failed,5,IT,36.85,37.63,11973.18
99489159,STARK Clothing,Apparel,Fashion,GBP,2015-04-30,2000.00,2015-03-31 17:41:57,390.00,failed,18,GB,579.85,601.88,3086.56
994897029,Fight A Scary CD FUN-DDRIVE!,Country & Folk,Music,USD,2012-10-07,1000.00,2012-09-07 01:53:52,1430.00,successful,36,US,1430.00,1430.00,1000.00
994898875,"The King Of Kunda, about a cyclist who became the King.",Comedy,Film & Video,AUD,2015-07-13,24000.00,2015-06-13 11:44:25,100.00,failed,1,AU,77.49,74.01,17763.30
994899115,FINDING KAI - a documentary feature,Documentary,Film & Video,USD,2017-12-22,61500.00,2017-11-09 06:19:31,38989.00,failed,267,US,32.00,38989.00,61500.00
994899564,Zen Squire,Tabletop Games,Games,USD,2016-08-31,2000.00,2016-08-16 15:47:34,3364.00,successful,131,US,1877.00,3364.00,2000.00
994911312,"""Songwriter assistance"" service",Music,Music,CAD,2014-12-22,5000.00,2014-11-22 00:56:04,0.00,undefined,0,"N,0""",,0.00,4313.32
994923028,2016 Oregon Beer Calendar,Calendars,Publishing,USD,2015-12-08,750.00,2015-11-20 15:48:55,1231.99,successful,51,US,1231.99,1231.99,750.00
994933706,Whiskey and Holy Water,Music,Music,USD,2015-05-11,6500.00,2015-03-25 03:55:53,6696.00,undefined,0,"N,0""",,6696.00,6500.00
99493420,Virginia Man - EP,Indie Rock,Music,USD,2016-11-23,8000.00,2016-10-24 04:35:40,8322.00,successful,75,US,4579.00,8322.00,8000.00
99494552,Maker's Corner - A place for minds in training (Canceled),DIY,Crafts,USD,2015-04-05,10000.00,2015-03-06 00:30:02,0.00,canceled,0,US,0.00,0.00,10000.00
994951574,TetherU - Everybody is a Hotspot,Apps,Technology,EUR,2015-11-01,40000.00,2015-09-28 22:41:56,99.00,failed,1,AT,110.84,107.55,43456.06
994954677,URBAN ODYSSEY Post-Production-Adventure,Documentary,Film & Video,USD,2011-11-29,2000.00,2011-11-08 21:52:20,2142.00,successful,24,US,2142.00,2142.00,2000.00
994958453,Scissortail: A play about the Oklahoma City Bombing,Plays,Theater,USD,2015-03-09,5000.00,2015-02-07 05:44:52,5696.00,successful,71,US,5696.00,5696.00,5000.00
994965754,MINDBLOC: An Impossible Prediction,Theater,Theater,USD,2016-02-01,10000.00,2015-12-11 17:52:45,0.00,failed,0,US,0.00,0.00,10000.00
994969447,Captain Cure 3,Comics,Comics,USD,2016-06-25,9000.00,2016-05-26 07:53:37,166.00,failed,6,US,166.00,166.00,9000.00
994971049,Brookdale Community College Baseball Fundraiser—Jersey Blues,Live Games,Games,USD,2015-11-25,15000.00,2015-10-26 17:49:13,0.00,canceled,0,US,0.00,0.00,15000.00
994971752,Love Revolution 24,Country & Folk,Music,USD,2015-02-24,39023437.00,2015-01-31 09:05:34,5.00,failed,5,US,5.00,5.00,39023437.00
994981407,Monochrome London,Photobooks,Photography,GBP,2015-04-24,8000.00,2015-03-25 15:25:07,0.00,failed,0,GB,0.00,0.00,12095.55
994981827,Bart's Sauce (All in one tailgating sauce),Food,Food,USD,2015-08-12,50000.00,2015-07-13 17:44:01,50.00,failed,1,US,50.00,50.00,50000.00
994986665,Zero Waste Cap: Easy to get last bit of lotion from bottles,Product Design,Design,USD,2015-05-23,8000.00,2015-04-08 21:53:23,50335.00,successful,1963,US,50335.00,50335.00,8000.00
994994216,The Calamities of Jane,Webseries,Film & Video,USD,2012-05-21,25000.00,2012-04-06 17:54:39,25280.00,successful,141,US,25280.00,25280.00,25000.00
994999904,The S-WOOD Project - Part one - S-WOOD mini,Hardware,Technology,CHF,2017-06-21,50000.00,2017-05-22 23:48:30,670.00,failed,2,CH,652.64,689.88,51483.76
995006638,Wicked Sisters Candles: Eco-Luxury Candles,Candles,Crafts,USD,2016-09-22,1500.00,2016-08-23 04:37:41,270.00,failed,7,US,0.00,270.00,1500.00
995009224,Young Cardinals- 2013 New Album,Indie Rock,Music,USD,2013-02-28,2300.00,2013-01-29 00:19:26,2345.53,successful,27,US,2345.53,2345.53,2300.00
995016189,IMT's 5th Annual Musical Theatre Cabaret,Musical,Theater,USD,2017-11-25,500.00,2017-10-26 02:04:16,620.00,successful,14,US,50.00,620.00,500.00
995036889,Gothic Plate Armor,Webseries,Film & Video,USD,2016-05-15,7000.00,2016-03-19 22:01:45,3.00,failed,3,US,3.00,3.00,7000.00
995037804,Poochipooch Art shop,Digital Art,Art,USD,2017-05-16,500.00,2017-04-16 20:18:16,91.00,failed,4,US,40.00,91.00,500.00
995043053,A True Warrior's Heart,Nonfiction,Publishing,USD,2013-11-19,2500.00,2013-10-20 19:45:31,210.00,failed,5,US,210.00,210.00,2500.00
995047738,Put the SOLAR on Solar Crepes!,Food,Food,USD,2010-08-20,4754.80,2010-07-20 19:38:58,4755.00,successful,17,US,4755.00,4755.00,4754.80
995049885,"Whispers Lounge, LLC",Restaurants,Food,USD,2015-04-25,15000.00,2015-03-26 03:16:58,1.00,failed,1,US,1.00,1.00,15000.00
995069168,Synthetic Sunshine: A Pilgrimage to the Callanish Stones,Installations,Art,USD,2015-02-16,2500.00,2015-01-06 02:10:48,2510.00,successful,20,US,2510.00,2510.00,2500.00
99507263,"JILTED BRIDE: ""I Promise 2 Stay Awake!""",Thrillers,Film & Video,USD,2016-04-06,3750.00,2016-03-27 13:37:50,128.00,failed,2,US,128.00,128.00,3750.00
995075358,The Nutty Peanut,Food,Food,USD,2015-06-13,20000.00,2015-05-14 17:36:22,1220.00,failed,16,US,1220.00,1220.00,20000.00
995084688,The Atrocity Exhibition IX - Inferno,Theater,Theater,USD,2017-02-22,2000.00,2017-01-23 06:25:45,4032.00,successful,40,US,447.00,4032.00,2000.00
995087611,An Arrangement,Narrative Film,Film & Video,GBP,2013-09-19,5000.00,2013-08-20 20:06:33,126.00,failed,5,GB,197.00,201.85,8009.74
995090055,Leather wallet/attaches to your phone/can become a tripod,Design,Design,USD,2016-07-19,8000.00,2016-06-04 20:46:11,5281.00,failed,33,US,3609.00,5281.00,8000.00
995090535,Indivisible:  A Documentary,Documentary,Film & Video,USD,2013-12-14,30000.00,2013-11-12 22:44:41,30550.00,successful,261,US,30550.00,30550.00,30000.00
995092025,CARIBBEAN PODCAST,Audio,Journalism,CAD,2017-02-02,25000.00,2016-12-04 19:05:46,6.00,failed,2,CA,0.00,4.60,19148.28
995103438,"Revoice, aide interactive au language par synthese vocale.",Software,Technology,EUR,2015-08-16,160000.00,2015-07-02 23:33:13,0.00,failed,0,FR,0.00,0.00,180495.23
995106902,"Bamboo, leather, and Rosewood Phone Case",Accessories,Fashion,USD,2017-07-20,3300.00,2017-06-20 15:02:21,519.00,failed,9,US,130.00,519.00,3300.00
9951094,Tanked,Comics,Comics,USD,2011-12-02,2500.00,2011-10-27 22:11:07,2505.00,successful,69,US,2505.00,2505.00,2500.00
995124846,The Crafty Five LLC,Crafts,Crafts,USD,2014-11-02,2000.00,2014-10-03 22:45:31,50.00,failed,1,US,50.00,50.00,2000.00
995129583,ClickClix multiuse buttons - store & secure almost anything,Product Design,Design,USD,2015-01-12,5000.00,2014-12-02 13:00:28,2277.00,failed,125,US,2277.00,2277.00,5000.00
99514178,Identify Project,Art,Art,USD,2015-03-01,300.00,2015-02-16 23:54:14,300.00,successful,13,US,300.00,300.00,300.00
995143839,"Tales of the Savage Land, a post-apocalyptic fantasy comic",Comics,Comics,USD,2015-12-18,1000.00,2015-11-17 22:23:29,3127.00,successful,86,US,3127.00,3127.00,1000.00
995151315,The Superlative Light,Fine Art,Photography,USD,2014-02-09,22500.00,2014-01-10 21:04:13,23841.00,successful,131,US,23841.00,23841.00,22500.00
995153988,Nader Valian's Pop Goes the Weasel,Festivals,Theater,USD,2014-08-23,250.00,2014-08-13 09:05:58,520.00,successful,14,US,520.00,520.00,250.00
995155143,Car Guy Hot Sauce from The Busted Knuckle Garage,Food,Food,USD,2013-02-07,2000.00,2013-01-08 22:37:56,2071.00,successful,53,US,2071.00,2071.00,2000.00
995161469,Devil Grrl,Animation,Film & Video,USD,2015-06-21,2000.00,2015-05-22 03:40:20,0.00,failed,0,US,0.00,0.00,2000.00
995163419,Spiral End Fine Art and Prints,Art,Art,USD,2013-08-22,6000.00,2013-07-23 04:22:35,575.00,failed,10,US,575.00,575.00,6000.00
995166864,Glasce | Glass Contact Lens Cases,Product Design,Design,USD,2017-11-22,9800.00,2017-10-25 03:54:20,2641.00,failed,41,US,1.00,2641.00,9800.00
995170355,Bell and Whistle's Mobile Kitchen,Food,Food,USD,2011-04-03,6500.00,2011-03-02 05:18:35,6886.00,successful,106,US,6886.00,6886.00,6500.00
995172481,New editing and audio equipment for Woodshop Confessions,Webseries,Film & Video,USD,2015-03-05,1500.00,2015-02-03 19:12:28,270.00,failed,7,US,270.00,270.00,1500.00
99517852,The city in the sea (Edgar Allan Poe Graphic Novel),Comics,Comics,EUR,2015-07-12,4000.00,2015-06-02 06:00:27,768.00,failed,29,ES,840.90,836.27,4355.59
995181996,Aphelion Revival Funding (Canceled),Video Games,Games,USD,2015-08-01,1000.00,2015-06-05 18:32:10,0.00,canceled,0,US,0.00,0.00,1000.00
995193324,"Versa Dock - Universal iPhone, iPad, iPod Docking Station",Product Design,Design,USD,2013-10-10,42000.00,2013-09-10 21:55:02,5029.00,failed,81,US,5029.00,5029.00,42000.00
995195651,"Art, the campaign",Mixed Media,Art,USD,2011-11-04,5000.00,2011-09-05 04:47:34,27.00,failed,3,US,27.00,27.00,5000.00
995196291,The Ultimate Tailgating Glove - BBQ Glove w/Bottle Opener,Product Design,Design,USD,2015-02-15,30000.00,2015-01-07 21:45:46,7238.00,failed,70,US,7238.00,7238.00,30000.00
995201295,Clothing Brand Re-Launch. (ECieye Clothing),Apparel,Fashion,USD,2017-06-21,18000.00,2017-05-22 05:16:11,0.00,failed,0,US,0.00,0.00,18000.00
99521327,War-Angel (The Awakening),Film & Video,Film & Video,USD,2015-10-11,50000.00,2015-09-11 13:33:38,155.00,failed,2,US,155.00,155.00,50000.00
99521368,"New Orleans' Madam, Norma Wallace, comes back to life.",Shorts,Film & Video,USD,2013-12-26,10000.00,2013-11-26 06:20:51,165.00,failed,3,US,165.00,165.00,10000.00
99521733,OPERATION: Stewed & Screwed Hellbilly Blues Vol.1,Country & Folk,Music,USD,2017-06-01,7000.00,2017-05-02 04:22:28,836.00,canceled,17,US,386.00,836.00,7000.00
995225156,The World's First Multifunctional Urban Jacket (Canceled),Product Design,Design,EUR,2016-08-13,23000.00,2016-06-21 10:03:37,23192.00,canceled,74,IT,26339.01,26267.39,26049.93
99522709,DOCUMENTARY OF KEOKUK IOWA IT'S HISTORY CIVIL WAR TO PRESENT,Documentary,Film & Video,USD,2011-10-30,10000.00,2011-08-31 09:01:33,25.00,failed,1,US,25.00,25.00,10000.00
995229464,CareBag: I make a difference,Accessories,Fashion,EUR,2016-11-12,60000.00,2016-10-13 18:04:13,3723.00,failed,94,IT,635.43,3957.19,63774.15
995238073,Baby Clonies,Product Design,Design,USD,2011-12-01,49000.00,2011-11-12 01:04:06,79.00,failed,2,US,79.00,79.00,49000.00
995248054,LYFE - Set your plants free,Product Design,Design,USD,2016-07-01,80000.00,2016-06-01 18:53:37,328579.00,successful,1203,US,328579.00,328579.00,80000.00
995254636,Joker Harley Quinn Origins DC Batman comic book Fan Film,Film & Video,Film & Video,USD,2013-06-20,1000.00,2013-05-06 22:12:14,1390.00,successful,28,US,1390.00,1390.00,1000.00
995255017,"Penny Foster the film - help us finish (and eat, too)!",Shorts,Film & Video,CAD,2017-06-27,2300.00,2017-06-08 15:00:04,2660.00,successful,55,CA,282.50,2053.10,1775.24
995256276,Michael Vermillion's Second Album Project,Indie Rock,Music,USD,2010-11-25,5000.00,2010-10-11 00:08:02,1425.00,failed,26,US,1425.00,1425.00,5000.00
995257374,"SAN SERIF ON RED - A story of ""Keep Calm And Carry On""",Shorts,Film & Video,GBP,2013-01-14,3000.00,2012-12-05 01:26:10,3235.01,successful,60,GB,5187.82,5148.50,4774.49
995257498,jeangrey recorded an album!,Indie Rock,Music,USD,2013-04-25,700.00,2013-03-26 00:42:44,787.00,successful,16,US,787.00,787.00,700.00
995259918,Paintings of National Parks in Utah,Painting,Art,USD,2017-05-12,20000.00,2017-04-22 22:44:26,336.00,failed,5,US,25.00,336.00,20000.00
99527099,Knotty Blankets,Crafts,Crafts,USD,2014-11-14,2500.00,2014-10-15 03:50:08,0.00,failed,0,US,0.00,0.00,2500.00
995273744,Lolli-Simone Fashionable & Drip Free Umbrella,Product Design,Design,USD,2014-08-21,10000.00,2014-07-22 18:46:13,3226.00,failed,71,US,3226.00,3226.00,10000.00
995288871,Our Illinois -an interactive social studies/civic curriculum,Web,Technology,USD,2016-08-25,35000.00,2016-07-26 17:48:59,1.00,failed,1,US,0.00,1.00,35000.00
995294513,Boys of Summer - Second Base (reboot),Documentary,Film & Video,USD,2014-04-09,10000.00,2014-03-10 18:37:17,205.00,failed,4,US,205.00,205.00,10000.00
995294854,The Ultimate Day Planner for Women of Color,Product Design,Design,USD,2017-03-25,2500.00,2017-03-15 00:07:42,35.00,canceled,2,US,35.00,35.00,2500.00
995297093,Maymay's 365 - A young woman's view of Taiwan,Photography,Photography,USD,2012-04-18,2500.00,2012-03-14 13:17:50,766.00,failed,15,US,766.00,766.00,2500.00
995298652,All the Dark Places,Film & Video,Film & Video,USD,2011-02-16,5000.00,2011-01-15 21:05:36,305.00,failed,4,US,305.00,305.00,5000.00
995305549,In His Image,Couture,Fashion,USD,2015-07-23,150000.00,2015-06-23 00:27:41,0.00,failed,0,US,0.00,0.00,150000.00
995318657,Stötta Vandringsbloggen Community,Publishing,Publishing,SEK,2016-12-31,30000.00,2016-11-20 00:14:36,100.00,canceled,2,SE,10.81,11.09,3325.87
995319524,JUMPING CREEK POTTERY STUDIO EXPANSION,Ceramics,Art,CAD,2015-03-12,25000.00,2015-02-10 02:37:00,26229.00,successful,215,CA,20938.83,20597.61,19632.48
995325523,Metaphysical Archaeology,Painting,Art,USD,2009-07-25,2000.00,2009-05-13 19:00:27,5.00,failed,1,US,5.00,5.00,2000.00
995334216,Between Fork and Folks,Documentary,Film & Video,USD,2011-05-01,2500.00,2011-04-04 07:31:17,4505.00,successful,61,US,4505.00,4505.00,2500.00
995341720,Iclipit - keep Your microSD-Card safe,Technology,Technology,EUR,2016-04-15,3000.00,2016-02-15 14:01:16,5152.00,successful,245,DE,5799.00,5813.52,3385.20
995343933,Delaware Children's Hospital Be A Hero,Events,Comics,USD,2015-12-05,5000.00,2015-10-21 22:13:17,5.00,failed,1,US,5.00,5.00,5000.00
99535653,BITE-SIZED CHINESE – CHARACTER COLORING BOOK FOR KIDS,Children's Books,Publishing,HKD,2017-11-09,8000.00,2017-10-10 19:02:34,5061.00,failed,15,HK,0.00,648.64,1025.31
995357476,Support The PreGame Radio Network,Music,Music,USD,2017-04-01,3500.00,2017-03-02 20:25:42,26.00,failed,1,US,0.00,26.00,3500.00
995361042,Geared Up,Film & Video,Film & Video,USD,2016-08-28,150000.00,2016-07-29 03:54:01,1.00,failed,1,US,0.00,1.00,150000.00
995361600,Where There Once Was Water : A California Story,Documentary,Film & Video,USD,2016-03-07,25000.00,2016-02-10 09:03:41,32449.00,successful,474,US,32449.00,32449.00,25000.00
995365617,A SOUND OF THUNDER: The Lesser Key of Solomon,Metal,Music,USD,2013-11-26,10000.00,2013-10-25 18:03:37,23375.00,successful,271,US,23375.00,23375.00,10000.00
99537033,Decarya develops khaos music,Music,Music,USD,2016-11-24,36000.00,2016-10-25 04:23:19,0.00,failed,0,US,0.00,0.00,36000.00
995385759,Good Vibes' mission to go to NYC!,Indie Rock,Music,USD,2011-07-25,530.00,2011-06-15 02:10:25,865.00,successful,16,US,865.00,865.00,530.00
995385937,FREE DOMINGUEZ's New Electronica Album: GHOST NOTES,Electronic Music,Music,USD,2015-01-15,22222.00,2014-12-11 03:16:50,34591.63,successful,731,US,34591.63,34591.63,22222.00
995393302,Gateway High School Garden Irrigation,Community Gardens,Food,USD,2015-04-14,6850.00,2015-02-13 02:31:51,7535.00,successful,65,US,7535.00,7535.00,6850.00
995399506,My Favorite Run: The first book from Fit Kids Publishing,Children's Books,Publishing,USD,2013-05-11,10000.00,2013-04-09 09:06:39,10061.00,successful,96,US,10061.00,10061.00,10000.00
995402699,Mewn Prism Power Enamel Pins,Illustration,Art,USD,2017-12-09,650.00,2017-11-19 09:38:45,359.00,canceled,22,US,236.00,359.00,650.00
995408028,"PacBack Trio: Backpacking Mattress, Chair, and Pillow in One",Technology,Technology,USD,2017-12-14,20000.00,2017-11-14 15:00:17,11403.00,failed,91,US,7020.00,11403.00,20000.00
995409862,"THADDY & ME: A JOURNEY OF MAN & BEAST, SORT OF.",Photography,Photography,USD,2013-10-17,5000.00,2013-09-27 04:30:20,1025.00,failed,14,US,1025.00,1025.00,5000.00
995413099,Silent Cries Of A Military wife,Publishing,Publishing,USD,2016-08-27,800.00,2016-07-28 22:42:25,2.00,failed,2,US,0.00,2.00,800.00
995417333,ELLIS & ROSE: Big in Denmark,Theater,Theater,GBP,2013-07-16,200.00,2013-06-21 21:37:45,24.00,failed,3,GB,37.11,36.62,305.20
995418818,Hear Me Out's Brand New Album!,Pop,Music,USD,2012-06-15,2000.00,2012-04-16 21:49:37,2080.00,successful,27,US,2080.00,2080.00,2000.00
995419117,Bitter Coffee,Shorts,Film & Video,USD,2011-02-26,15000.00,2011-01-11 01:27:15,1425.00,failed,15,US,1425.00,1425.00,15000.00
995419689,Logic Central Online,Journalism,Journalism,USD,2015-08-20,50000.00,2015-07-21 01:02:59,254.00,failed,10,US,254.00,254.00,50000.00
995430691,--Good & Proper London Coffee--,Spaces,Food,GBP,2014-09-11,15000.00,2014-08-12 19:05:30,71.00,failed,5,GB,119.13,115.25,24349.07
995432588,Floating Mug® | The world's most beautiful mug,Product Design,Design,USD,2017-07-30,20000.00,2017-06-15 06:01:19,35105.00,successful,580,US,2575.00,35105.00,20000.00
995438835,Beyond the Gates of Antares (Canceled),Tabletop Games,Games,GBP,2013-03-01,300000.00,2013-01-01 00:57:59,100533.50,canceled,1008,GB,162500.97,151144.10,451026.08
995439428,Bloodlust (novel),Fiction,Publishing,USD,2013-10-05,3000.00,2013-09-05 00:22:33,0.00,failed,0,US,0.00,0.00,3000.00
