ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real,
990832535,"""The Big Frozen Gumshoe"" a comedy-mystery feature film",Comedy,Film & Video,USD,2015-03-06,6000.00,2015-02-02 22:27:45,6095.00,successful,86,US,6095.00,6095.00,6000.00,
990841379,Werewolf House - A party game for humans & werewolves,Tabletop Games,Games,USD,2015-02-27,4500.00,2015-01-29 19:03:27,7570.00,successful,221,US,7570.00,7570.00,4500.00,
990858433,Leidenfrost Widget - a physics demonstrator carabiner keyfob,Gadgets,Technology,USD,2015-08-01,700.00,2015-06-28 08:21:19,86.73,failed,6,US,86.73,86.73,700.00,
99085932,Route 66 Neon Park - Saint Robert Missouri,Architecture,Design,USD,2015-06-04,60000.00,2015-04-13 15:55:28,1470.00,failed,14,US,1470.00,1470.00,60000.00,
990861295,The Otherside,Documentary,Film & Video,USD,2011-03-17,15000.00,2011-01-31 09:12:07,18065.00,successful,146,US,18065.00,18065.00,15000.00,
990862570,Tour de Lead Graffiti (23 letterpress cycling posters),Graphic Design,Design,USD,2011-07-03,3400.00,2011-06-03 23:52:49,4850.00,successful,34,US,4850.00,4850.00,3400.00,
990865434,"TIDES of WAR: GETTYSBURG board game, App, 172 miniatures",Tabletop Games,Games,USD,2012-08-18,70000.00,2012-07-19 22:48:03,31063.00,canceled,101,US,31063.00,31063.00,70000.00,
990866124,Beneath Floes,Video Games,Games,USD,2015-02-12,600.00,2015-01-13 02:31:07,2004.31,successful,143,US,2004.31,2004.31,600.00,
990866734,"Bushido, the Card Game of Virtue and Dice",Tabletop Games,Games,USD,2016-03-09,3000.00,2016-02-08 07:06:19,3415.00,successful,121,US,3415.00,3415.00,3000.00,
990872279,The Waiting Room by George: Mental Health Awareness,Publishing,Publishing,USD,2010-11-30,6000.00,2010-09-16 23:55:45,417.00,failed,7,US,417.00,417.00,6000.00,
990873603,Relocating and Expanding our Farmstand.,Food,Food,USD,2014-05-21,3000.00,2014-04-30 01:24:23,0.00,failed,0,US,0.00,0.00,3000.00,
990880690,Halt Doodles: For Rent! (Canceled),Digital Art,Art,USD,2015-07-03,500.00,2015-06-23 05:20:56,0.00,canceled,0,US,0.00,0.00,500.00,
990885513,This Is My Brave - opening up about mental illness,Theater,Theater,USD,2013-11-16,6500.00,2013-10-16 02:27:48,10170.00,successful,169,US,10170.00,10170.00,6500.00,
990888410,"La Bohemia:""Boîtes à lumières"" that everyone loves!",Art,Art,CAD,2017-04-28,20000.00,2017-03-29 02:18:48,1.00,failed,1,CA,0.00,0.73,14657.38,
990888992,Dice Ball Plushy,Crafts,Crafts,USD,2015-11-15,4500.00,2015-10-16 20:31:52,342.00,failed,10,US,342.00,342.00,4500.00,
990899416,Repair Orwell's tour van for a West Coast Tour!,Rock,Music,USD,2012-08-07,350.00,2012-07-30 23:11:21,545.00,successful,19,US,545.00,545.00,350.00,
99090911,¡Apóyanos! CONVEXUS Ballet Contemporáneo México. Gira Int.,Performances,Dance,MXN,2017-04-21,30000.00,2017-02-20 01:38:04,30030.00,successful,18,MX,195.72,1594.63,1593.03,
990920812,American Falls,Shorts,Film & Video,USD,2011-07-28,20000.00,2011-06-13 17:33:47,21180.00,successful,142,US,21180.00,21180.00,20000.00,
990927543,"""Mrs. Ms"" An Experimental Art Musical About a Girl and Her Chihuahua Named Shivers.",Shorts,Film & Video,USD,2010-09-02,3000.00,2010-07-26 19:18:35,4836.12,successful,21,US,4836.12,4836.12,3000.00,
990927958,Trading Races,Playing Cards,Games,USD,2017-03-12,4000.00,2017-02-10 15:53:11,4727.00,successful,115,US,226.00,4727.00,4000.00,
990929153,"The Company Stores: ""Little Lights"" Album Kickstarter",Rock,Music,USD,2017-01-23,8500.00,2016-12-16 23:28:33,10028.00,successful,84,US,3817.00,10028.00,8500.00,
990930095,Poetry Illustrations and Publishing Costs,Art Books,Publishing,USD,2017-03-02,5000.00,2017-01-16 22:45:55,10.00,failed,1,US,0.00,10.00,5000.00,
990940243,Xtreme Champion Tournament #4,Comic Books,Comics,AUD,2017-05-24,2000.00,2017-04-19 09:51:03,2349.00,successful,71,AU,622.62,1748.81,1488.98,
990968891,Mothership™,Video Games,Games,USD,2013-08-16,35000.00,2013-08-01 18:43:31,151.00,failed,3,US,151.00,151.00,35000.00,
990976539,Design a Collaborative Reading Framework for PK-6 Students,Product Design,Design,USD,2016-05-22,10000.00,2016-04-22 00:07:38,25.00,failed,1,US,25.00,25.00,10000.00,
990976697,GIULIA,Shorts,Film & Video,USD,2012-05-15,6000.00,2012-04-05 05:00:05,6000.00,successful,35,US,6000.00,6000.00,6000.00,
990977929,Sir Alec & I • Issue 2 of a six-part graphic comic novel,Comic Books,Comics,GBP,2016-04-23,900.00,2016-04-03 21:11:11,1050.00,successful,31,GB,1494.04,1534.53,1315.31,
990990786,Heaven Help Me Now (The 2nd EP!),Pop,Music,USD,2012-04-25,2000.00,2012-03-25 04:12:31,2310.00,successful,46,US,2310.00,2310.00,2000.00,
990991062,"Panthrobotics (FIRST Robotics #3337)  Etch-A-Bot, Name-A-Bot",Technology,Technology,USD,2012-12-27,5000.00,2012-11-12 22:50:13,1780.00,failed,36,US,1780.00,1780.00,5000.00,
990993544,Worldwide Meetup : Connect - Chat - Meet - Repeat!,Technology,Technology,CAD,2016-01-09,9980.00,2015-12-10 17:31:27,500.00,failed,1,CA,368.44,344.31,6872.33,
990995070,I-Houz: Comfortable small living made available for everyone,Architecture,Design,DKK,2015-07-04,135000.00,2015-06-04 18:18:00,14115.00,failed,12,DK,2105.98,2115.53,20233.51,
990995970,Virtual Dolls,Live Games,Games,CAD,2015-02-09,2000.00,2015-01-15 01:18:11,0.00,failed,0,CA,0.00,0.00,1598.98,
991002012,Yapa - Nouvel album : Archipel,World Music,Music,EUR,2017-05-26,2500.00,2017-04-26 10:00:47,3314.00,successful,88,FR,863.33,3710.34,2798.99,
991003314,Syn App - Stunning Visuals Matched To Your Music & Mood.,Apps,Technology,USD,2015-04-12,10000.00,2015-03-13 20:42:38,2389.00,failed,22,US,2389.00,2389.00,10000.00,
991010333,DataGateKeeper: The FIRST Engineered Anti-Hacking Software,Software,Technology,USD,2016-06-10,25000.00,2016-05-11 17:03:10,3999.00,canceled,45,US,3999.00,3999.00,25000.00,
991018795,TEACHING YOU HOW TO GO ECO IN THE UK,Documentary,Film & Video,GBP,2014-07-31,2500.00,2014-07-01 00:32:43,2.00,failed,2,GB,3.41,3.37,4206.42,
991020837,Layla Angulo + YOU = New Album,World Music,Music,USD,2012-02-19,6000.00,2012-01-20 21:53:44,6065.00,successful,103,US,6065.00,6065.00,6000.00,
991031889,"McSweeney's: New Books, New Magazines, and a Whole Lot More",Publishing,Publishing,USD,2015-06-06,150000.00,2015-05-04 18:51:28,257080.63,successful,3419,US,257080.63,257080.63,150000.00,
991032523,Color on the Creek,Public Art,Art,USD,2015-04-24,20000.00,2015-03-21 19:13:05,2590.00,failed,23,US,2590.00,2590.00,20000.00,
991033537,"NOVELS: ""The UnFinished 2"" & ""Clean Kills & Other Trophies""",Fiction,Publishing,USD,2013-03-07,7475.00,2013-02-05 01:44:14,15.00,canceled,2,US,15.00,15.00,7475.00,
991036196,Rogue Valley Living Chess Game 2012,Theater,Theater,USD,2012-06-10,5000.00,2012-05-17 23:23:06,400.00,failed,9,US,400.00,400.00,5000.00,
991037444,The Eyes of Ara,Video Games,Games,AUD,2015-07-01,15000.00,2015-06-01 03:23:14,17170.00,successful,508,AU,13125.61,12919.49,11286.68,
991038788,TURN: Be Part of a Video Game!,Mobile Games,Games,USD,2015-12-15,15.00,2015-10-16 21:34:36,31.00,successful,4,US,31.00,31.00,15.00,
991041706,Drop Services,Apps,Technology,USD,2016-10-01,150000.00,2016-08-02 15:35:57,0.00,failed,0,US,0.00,0.00,150000.00,
991045312,Eeveelution Holiday Pin Set,Accessories,Fashion,USD,2017-11-23,950.00,2017-11-03 20:07:03,1600.00,successful,53,US,323.00,1600.00,950.00,
991046720,One Night Smash,Games,Games,USD,2015-06-28,1000.00,2015-06-05 02:27:53,0.00,failed,0,US,0.00,0.00,1000.00,
991050747,Lucky 13 Food Truck,Food Trucks,Food,USD,2015-04-30,50000.00,2015-03-31 22:24:10,0.00,failed,0,US,0.00,0.00,50000.00,
991060007,Battle For Enkeon: A new turn-based sci-fi shooter for PC,Video Games,Games,GBP,2017-08-25,15000.00,2017-07-26 10:47:09,0.00,canceled,0,GB,0.00,0.00,19234.71,
991062913,Traveller: A Dream,Fiction,Publishing,USD,2012-10-08,3000.00,2012-08-24 23:58:28,25.00,failed,1,US,25.00,25.00,3000.00,
991064859,EJKEI: Un documental sobre el skateboarding en Puerto Rico,Documentary,Film & Video,USD,2011-09-23,15000.00,2011-08-09 16:20:07,15560.00,successful,112,US,15560.00,15560.00,15000.00,
991066966,"Remembering Harambe, One Shot at a Time",Crafts,Crafts,USD,2016-10-16,2000.00,2016-09-16 17:07:11,12.00,failed,2,US,11.00,12.00,2000.00,
991071985,"Leather Crafting Wallets, Watch Bands, Phone Cases, Collars",DIY,Crafts,USD,2014-08-27,1000.00,2014-08-12 23:00:17,245.00,failed,7,US,245.00,245.00,1000.00,
99107745,SPECTACAM: A dual video sports helmet cam with WiFi,Product Design,Design,USD,2012-12-19,200000.00,2012-11-09 00:42:30,54168.00,failed,180,US,54168.00,54168.00,200000.00,
991078791,Best Book Friend - A Social Network for Book Lovers,Web,Technology,USD,2014-12-08,50000.00,2014-10-24 02:38:42,85.00,failed,5,US,85.00,85.00,50000.00,
991081850,Rats of the Horde: Steelfang's Wrath - A text adventure game,Video Games,Games,USD,2017-12-03,500.00,2017-11-03 03:11:54,25.00,canceled,4,US,25.00,25.00,500.00,
991082025,Entertainer,Webseries,Film & Video,USD,2015-10-25,3000.00,2015-09-25 01:04:18,0.00,failed,0,US,0.00,0.00,3000.00,
991086117,AMIGO Travel Stand,Product Design,Design,USD,2016-06-12,200.00,2016-05-05 05:06:48,1024.00,successful,40,US,1024.00,1024.00,200.00,
991086941,FUENTE - A ceramic jar designed to share,Ceramics,Art,MXN,2017-07-15,26000.00,2017-06-20 18:50:33,28350.00,successful,49,MX,681.23,1619.81,1485.54,
991099869,The W.I.S,Technology,Technology,GBP,2016-06-06,16000.00,2016-04-07 18:54:56,2.00,failed,1,GB,2.83,2.88,23045.79,
99110003,The Sizzl,Web,Journalism,AUD,2015-10-29,60000.00,2015-09-29 05:41:10,0.00,failed,0,AU,0.00,0.00,42526.05,
991122652,Help the doctor make beautiful monsters,Digital Art,Art,USD,2014-10-05,500.00,2014-08-26 00:25:32,1998.00,successful,52,US,1998.00,1998.00,500.00,
991124007,your $ plan - budgeting planner,Publishing,Publishing,CAD,2015-12-29,500.00,2015-12-09 03:40:29,24.00,failed,13,CA,17.92,17.29,360.13,
991126146,Bringing Yukon / Alaska History to Life,Documentary,Film & Video,CAD,2014-12-14,1200.00,2014-11-14 23:48:13,486.00,failed,15,CA,429.34,419.11,1034.84,
991126320,3-Piece cutting board,Product Design,Design,USD,2016-05-25,85000.00,2016-04-25 18:18:14,21.00,failed,3,US,21.00,21.00,85000.00,
991134014,Huffy Davidson Motorized Bicycles,Technology,Technology,USD,2015-01-03,2500.00,2014-12-04 16:27:18,45.00,failed,3,US,45.00,45.00,2500.00,
991136168,Howard Finster Vision House Museum Restoration,Public Art,Art,USD,2014-01-21,10000.00,2013-12-22 21:31:30,227.00,failed,5,US,227.00,227.00,10000.00,
991138678,162pixels 2012 Baseball Statographic eBook,Graphic Design,Design,USD,2012-03-16,1500.00,2012-02-15 21:52:10,1621.00,successful,71,US,1621.00,1621.00,1500.00,
991149527,Zenline Ultimate Fishing Hat,Product Design,Design,USD,2015-07-27,5000.00,2015-06-12 01:13:44,1015.00,failed,22,US,1015.00,1015.00,5000.00,
991149604,"Music Video for ""Blast That Sh*t"" with Clay Patrick McBride",Shorts,Film & Video,USD,2012-07-01,500.00,2012-05-11 14:04:44,15.00,failed,1,US,15.00,15.00,500.00,
991150407,The Scudd Brothers & The Curse Of The Ghost's Gold,Country & Folk,Music,CAD,2015-12-25,1000.00,2015-11-04 00:52:50,1591.00,successful,26,CA,1217.39,1145.92,720.25,
991161689,Movement BE: Brave Entrepreneurs Visual Poetry Project,Documentary,Film & Video,USD,2013-12-09,5500.00,2013-11-22 19:28:29,320.00,canceled,6,US,320.00,320.00,5500.00,
991164260,DIRECT POSTIONING OF TRANSFERS WITHOUT CUMBERSOME MEASURING,Design,Design,EUR,2016-04-19,5500.00,2016-03-10 22:22:50,37.00,failed,3,DE,40.61,41.67,6194.67,
991165385,Send the UGA Accidentals to ICCA Finals 2012,Pop,Music,USD,2012-04-24,2500.00,2012-04-12 21:47:23,2550.00,successful,35,US,2550.00,2550.00,2500.00,
991171330,HOPE the documentary,Documentary,Film & Video,USD,2017-09-11,20000.00,2017-08-07 00:31:08,59.00,failed,4,US,43.00,59.00,20000.00,
991180253,SECRET ISLAND - MYANMAR - BIOLOGICAL SURVEY,Documentary,Film & Video,USD,2011-07-02,27000.00,2011-06-02 16:20:07,3.00,failed,1,US,3.00,3.00,27000.00,
991185694,Send Everyone Is Dirty on our 1st USA National Tour,Rock,Music,USD,2016-10-07,12500.00,2016-09-07 00:05:09,16790.11,successful,68,US,1385.00,16790.11,12500.00,
991197764,Elephanco,Games,Games,USD,2014-10-19,3000.00,2014-09-27 03:46:01,797.00,failed,16,US,797.00,797.00,3000.00,
99119790,Our fight for Common Knowledge,Hip-Hop,Music,USD,2017-07-16,3000.00,2017-05-17 23:11:00,12.00,failed,4,US,11.00,12.00,3000.00,
991202862,Sweet Meats Zine,Anthologies,Comics,USD,2016-02-24,4500.00,2016-01-25 01:33:30,2567.00,failed,122,US,2567.00,2567.00,4500.00,
99121935,"""Kayfabe: Game of Death,"" the Re-up",Theater,Theater,USD,2010-08-05,1200.00,2010-07-05 18:52:55,1215.00,successful,8,US,1215.00,1215.00,1200.00,
991219407,Blub Keo - A supersized USB powered nixie tube clock,Product Design,Design,AUD,2016-11-24,9000.00,2016-10-23 08:19:18,38786.00,successful,90,AU,7312.09,28869.37,6698.92,
991221286,Empress Miniatures 'Devil Dogs And Dragons' 28mm Figures,Tabletop Games,Games,GBP,2013-07-11,7500.00,2013-06-11 22:30:37,26777.00,successful,357,GB,41620.88,40455.97,11331.36,
991233745,Mapstar - The social map (Canceled),Apps,Technology,EUR,2016-06-05,20000.00,2016-05-06 17:20:27,0.00,canceled,0,FR,0.00,0.00,22608.07,
991241735,A medieval endeavor (dissertation research and writing),Nonfiction,Publishing,USD,2012-08-02,5000.00,2012-06-13 20:58:43,0.00,failed,0,US,0.00,0.00,5000.00,
991242856,Torch. A simple router for digital parenting.,Hardware,Technology,USD,2015-11-19,150000.00,2015-10-20 06:01:43,162401.00,successful,1030,US,162401.00,162401.00,150000.00,
991254631,How Penguins Save Television,Illustration,Art,USD,2016-11-01,1500.00,2016-10-02 19:18:44,1515.00,successful,42,US,145.00,1515.00,1500.00,
991256332,"IF YOU CAN DREAM IT, YOU CAN DO IT",Film & Video,Film & Video,GBP,2015-06-01,172493.00,2015-04-02 09:52:41,0.00,failed,0,GB,0.00,0.00,264454.36,
991258856,3D Printer Skull Kits: 'Boneheads' by 3DKitbash.com,Design,Design,USD,2014-04-23,500.00,2014-03-24 11:02:23,6454.00,successful,201,US,6454.00,6454.00,500.00,
991275049,the Church and the Dime - the series finale,Comics,Comics,GBP,2015-07-29,600.00,2015-06-29 18:33:22,802.00,successful,52,GB,1262.99,1249.18,934.55,
991275771,Star Kids (Canceled),Narrative Film,Film & Video,USD,2012-02-22,3000.00,2012-01-23 06:49:00,125.00,canceled,2,US,125.00,125.00,3000.00,
991285073,The Sapling Wallet - Custom Signature Series,Product Design,Design,USD,2013-10-15,1500.00,2013-09-05 16:55:57,3209.00,successful,135,US,3209.00,3209.00,1500.00,
991285575,Alien Vs Island,Animation,Film & Video,AUD,2015-05-25,6000.00,2015-04-20 17:46:14,0.00,failed,0,AU,0.00,0.00,4590.67,
991291483,Journey To Ragnarok: A Norse Mythology Adventure for 5e,Tabletop Games,Games,EUR,2017-05-07,5000.00,2017-04-05 17:01:11,51369.00,successful,1082,IT,11410.01,55868.66,5437.97,
991295963,Wesley Graves: Paranormal Investigator-THE UNSEEN AGENDA,Fiction,Publishing,USD,2013-01-05,4000.00,2012-11-06 17:52:08,120.00,failed,2,US,120.00,120.00,4000.00,
991299953,ATX Breakout Board for all PC Power Supplies,DIY Electronics,Technology,GBP,2016-06-30,1000.00,2016-05-29 17:18:59,4249.00,successful,230,GB,6212.62,5643.89,1328.29,
991317410,Breakfast With Yeshua - A Messianic Jewish Devotional,Publishing,Publishing,USD,2015-05-22,800.00,2015-04-22 01:19:47,10.00,failed,1,US,10.00,10.00,800.00,
991320130,Presenting My Photography to the World,Photography,Photography,USD,2012-07-14,3500.00,2012-06-14 16:49:14,85.00,failed,3,US,85.00,85.00,3500.00,
99132453,a New Album from Ethan Lipton & his Orchestra,Jazz,Music,USD,2009-11-09,12500.00,2009-09-09 03:58:23,12805.26,successful,238,US,12805.26,12805.26,12500.00,
991345829,Giant Floating Tilting Labyrinth Game Board @Not-Ephemerisle,Public Art,Art,USD,2011-05-15,300.00,2011-04-15 09:47:09,300.00,successful,13,US,300.00,300.00,300.00,
991348317,MFA Thesis Exhibition,Art,Art,USD,2012-11-06,1000.00,2012-10-07 23:10:22,1080.00,successful,25,US,1080.00,1080.00,1000.00,
99135145,Card Counting Online Game - New Server Setup,Video Games,Games,USD,2014-04-15,700.00,2014-03-28 20:32:15,1.00,failed,1,US,1.00,1.00,700.00,
991352319,Rayto's Second Studio Album: TRANSFORMED,Hip-Hop,Music,CAD,2017-02-27,3000.00,2017-01-18 03:04:14,530.00,failed,9,CA,53.27,395.40,2238.14,
991354593,Beyond-Borders: Exhibition of Contemporary Posters from Iran,Graphic Design,Design,USD,2014-10-12,10000.00,2014-09-11 19:33:26,1437.00,failed,15,US,1437.00,1437.00,10000.00,
991356011,Song of Miriam - 2nd Album from Grace Kim (??? 2?-???? ??),Music,Music,USD,2011-06-04,20000.00,2011-04-25 17:06:03,20001.00,successful,49,US,20001.00,20001.00,20000.00,
991360661,Make-up Masterclass,Art Books,Publishing,GBP,2017-03-04,25000.00,2017-02-02 20:19:11,43.00,failed,1,GB,54.06,52.27,30389.59,
99136142,WHAT IS REAL? Album and Art Book,Music,Music,USD,2017-07-20,130000.00,2017-06-20 20:52:49,7929.00,failed,29,US,1056.00,7929.00,130000.00,
991366721,Pictures of Lake Mead levels from the water,Nature,Photography,USD,2014-09-11,500.00,2014-08-12 14:44:49,0.00,failed,0,US,0.00,0.00,500.00,
991368220,"Gator, Gator, Second Grader (Classroom Pet…or Not?)",Children's Books,Publishing,USD,2014-05-09,24000.00,2014-03-10 22:43:48,4658.00,failed,68,US,4658.00,4658.00,24000.00,
991371844,STIKY: Fabrics with Self-Adhesiveness & Amazing Features,Product Design,Design,USD,2017-10-07,5000.00,2017-08-23 14:59:21,31898.00,successful,576,US,3847.00,31898.00,5000.00,
991373037,Casket County Massacre (Canceled),Narrative Film,Film & Video,USD,2012-12-06,150000.00,2012-11-06 00:29:21,2538.00,canceled,30,US,2538.00,2538.00,150000.00,
991383942,Help me bring the Cider Barrel back to life!,Spaces,Food,USD,2017-10-09,85000.00,2017-08-10 04:19:25,9715.00,failed,135,US,5595.00,9715.00,85000.00,
99139622,U Learn NZ,DIY,Crafts,NZD,2016-11-21,20000.00,2016-10-31 23:20:19,1.00,failed,1,NZ,0.00,0.70,14085.50,
991401529,"Make Hard Copy CD's for ""To Tail A Heart""",Publishing,Publishing,USD,2015-12-10,420.00,2015-11-26 11:12:49,420.00,successful,10,US,420.00,420.00,420.00,
991408857,Engaged By The Harbor- Our Debut Album!,Music,Music,USD,2016-08-07,3000.00,2016-07-07 01:49:55,3550.00,successful,40,US,415.00,3550.00,3000.00,
991409513,Chris Copeland's First EP,Music,Music,USD,2015-02-28,5500.00,2015-01-29 02:58:24,5763.00,undefined,0,"N,0""",,5763.00,5500.00,
991410631,Rice Love,Accessories,Fashion,USD,2014-10-24,5000.00,2014-09-19 03:16:50,5417.00,successful,155,US,5417.00,5417.00,5000.00,
99141343,THE LIFE OF FREDERICK DOUGLASS: A GRAPHIC NOVEL,Comics,Comics,CAD,2013-11-27,30000.00,2013-10-28 19:25:54,9052.50,failed,144,CA,8662.22,8560.28,28368.79,
991432949,The Fight for the Right to BE,Photography,Photography,USD,2010-12-13,5000.00,2010-10-29 23:32:13,0.00,failed,0,US,0.00,0.00,5000.00,
99143580,The ReCultured - Cambodia,Documentary,Film & Video,USD,2012-08-19,16500.00,2012-07-20 01:18:06,2606.47,failed,40,US,2606.47,2606.47,16500.00,
991442765,Clouds,Pop,Music,USD,2015-03-01,500.00,2015-02-27 22:43:06,1.00,failed,1,US,1.00,1.00,500.00,
991444982,Davi Vega 2nd CD Recording  /  Davi Vega 2º CD,Music,Music,USD,2013-01-05,60000.00,2012-11-06 19:06:52,260.00,failed,3,US,260.00,260.00,60000.00,
991446841,A Hundred Billion Trillion Stars Inspired Growth Chart,Children's Books,Publishing,USD,2017-08-30,3500.00,2017-08-08 16:37:05,5565.00,successful,104,US,4620.00,5565.00,3500.00,
991449520,Brand New Original EP,Music,Music,AUD,2017-02-07,5000.00,2017-01-08 12:14:34,602.00,failed,8,AU,1.46,460.17,3822.05,
991456951,"""ENTER THE UNKNOWN"" WITH MIDNITE HELLION!!!",Rock,Music,USD,2012-07-28,1000.00,2012-06-28 04:16:39,1070.00,successful,35,US,1070.00,1070.00,1000.00,
991463511,"Kurt Vonnegut's ""2BR02B""",Shorts,Film & Video,USD,2010-10-04,5000.00,2010-07-26 07:13:57,195.00,failed,5,US,195.00,195.00,5000.00,
991464173,Fifty Words,Publishing,Publishing,USD,2010-11-05,1200.00,2010-10-07 00:29:48,687.00,failed,25,US,687.00,687.00,1200.00,
991477271,Delta-T : Race Car Predictive Lap Timer & GPS Data Logger,Hardware,Technology,GBP,2014-04-03,20000.00,2014-02-17 09:41:24,1941.00,failed,11,GB,3250.53,3216.61,33143.86,
991478762,Souls of San Francisco: Volume 2,Publishing,Publishing,USD,2013-10-24,10000.00,2013-09-09 18:55:11,3678.00,failed,64,US,3678.00,3678.00,10000.00,
991483230,Support Vocal Synergy's Second Semester and Tennessee Tour!,Music,Music,USD,2015-12-20,3400.00,2015-12-05 05:10:10,3435.00,undefined,0,"N,0""",,3435.00,3400.00,
991488706,The Murder of Count Martini,Thrillers,Film & Video,EUR,2017-07-19,21000000.00,2017-06-14 19:43:53,0.00,failed,0,IT,0.00,0.00,24448169.88,
991490112,Foldable Electric Scooter - Mercanewheels TRANSBOARD,Hardware,Technology,USD,2017-01-06,50000.00,2016-12-07 19:04:48,75264.00,successful,152,US,12337.00,75264.00,50000.00,
991492333,Personal Hybrid Drone,Flight,Technology,EUR,2017-02-26,250000.00,2017-01-27 20:31:31,39.00,failed,6,NL,1.08,41.20,264125.43,
991492594,SOFT LOVE HAPPY HOUR SHOW,Television,Film & Video,USD,2015-09-22,50000.00,2015-08-23 07:03:49,0.00,failed,0,US,0.00,0.00,50000.00,
991493094,"""Ballet Studies"" and other Realist Paintings. March 2014",Painting,Art,USD,2013-12-08,3000.00,2013-11-23 03:19:29,3582.00,successful,25,US,3582.00,3582.00,3000.00,
991494354,Beth Gill / Electric Midwife,Dance,Dance,USD,2011-05-14,2000.00,2011-04-14 19:58:00,2080.00,successful,56,US,2080.00,2080.00,2000.00,
991494916,Bring MELVIN to the big (and small) screen!,Shorts,Film & Video,USD,2010-05-02,3000.00,2010-04-02 01:29:37,3265.00,successful,41,US,3265.00,3265.00,3000.00,
991501435,Keep Rosencrantz and Guildenstern Dead,Theater,Theater,USD,2011-03-28,4000.00,2011-02-16 20:21:21,4043.00,successful,55,US,4043.00,4043.00,4000.00,
991504269,Pursue With Caution,Webseries,Film & Video,USD,2011-05-18,2500.00,2011-03-23 21:24:15,75.00,failed,2,US,75.00,75.00,2500.00,
991509998,Frozen Moments Movie,Thrillers,Film & Video,NZD,2017-06-04,72000.00,2017-05-03 09:00:37,46212.00,failed,57,NZ,19958.14,33277.17,51847.05,
991514454,Spy in the Teachers' Lounge - Illustrated Young Adult Novel,Young Adult,Publishing,USD,2015-08-24,1500.00,2015-07-16 05:58:11,280.00,failed,8,US,280.00,280.00,1500.00,
991514477,Double Barrel Theatre Presents 2015,Webcomics,Comics,USD,2014-08-27,500.00,2014-07-28 11:39:02,1.00,failed,1,US,1.00,1.00,500.00,
991518351,The Hunter (Short Horror Film),Horror,Film & Video,USD,2017-05-15,2000.00,2017-04-30 17:48:59,2020.00,successful,22,US,405.00,2020.00,2000.00,
99152158,BRING CRAFT DISTILLING TO THE BIG THICKET!,Food,Food,USD,2014-02-23,20000.00,2014-01-24 23:03:38,315.00,failed,6,US,315.00,315.00,20000.00,
991534158,Amy Fairchild is making a new record. Join in the fun!,Rock,Music,USD,2016-03-09,20000.00,2016-02-08 15:28:15,20599.00,successful,278,US,20599.00,20599.00,20000.00,
991540533,MAYDAK VOLUME 2,Art Books,Publishing,USD,2014-12-31,4000.00,2014-12-01 13:58:23,11870.00,successful,114,US,11870.00,11870.00,4000.00,
991546486,Chemung Coffee Tree,Food,Food,USD,2014-09-13,5000.00,2014-07-15 20:53:18,285.00,failed,6,US,285.00,285.00,5000.00,
991549182,"Lake Owen ""Goodnight Loon""",Film & Video,Film & Video,USD,2013-05-20,2500.00,2013-04-30 03:32:13,2693.00,successful,64,US,2693.00,2693.00,2500.00,
99156345,Not the same as yesterday...(photography book),Photography,Photography,USD,2011-05-15,2500.00,2011-04-15 05:17:16,35.00,failed,3,US,35.00,35.00,2500.00,
991589261,"Bananas, bugs, and bare feet -- fun picture books to feed hungry minds",Children's Books,Publishing,USD,2010-09-14,6900.00,2010-08-03 06:44:33,280.00,failed,9,US,280.00,280.00,6900.00,
991602183,HueCalendar2016,Graphic Design,Design,EUR,2016-01-10,2000.00,2015-12-11 06:38:09,208.00,failed,7,IT,228.98,227.01,2182.81,
991608049,Alien Quest: A card game in tribute to Science Fiction,Playing Cards,Games,USD,2016-05-05,25000.00,2016-03-30 01:55:40,50.00,canceled,2,US,50.00,50.00,25000.00,
99161273,"The GrassRoots Festival is going to Virginia Key-Miami, FL!",Music,Music,USD,2011-11-30,25000.00,2011-10-01 21:06:26,3786.00,canceled,30,US,3786.00,3786.00,25000.00,
991614273,Airborne Gaming Group (Network),Video Games,Games,USD,2017-02-01,1500.00,2016-12-14 07:53:35,0.00,failed,0,US,0.00,0.00,1500.00,
99161645,"Barbie Anaka's new album, ""Speechless""",Music,Music,USD,2011-04-09,7500.00,2011-03-08 05:50:05,8000.00,successful,29,US,8000.00,8000.00,7500.00,
991616783,Diet Training for Fitness,Food,Food,USD,2015-10-26,1000.00,2015-09-10 22:44:16,0.00,failed,0,US,0.00,0.00,1000.00,
991623233,Puzzle Depot,Video Games,Games,USD,2015-11-22,5000.00,2015-10-23 02:02:01,5321.00,successful,134,US,5321.00,5321.00,5000.00,
991629647,Tonight We Strike Recording Debut Ep,Rock,Music,USD,2012-10-10,2500.00,2012-09-10 17:01:27,1007.00,failed,33,US,1007.00,1007.00,2500.00,
991629690,Kindness Cards,Graphic Design,Design,GBP,2015-03-27,2000.00,2015-02-25 15:17:11,111.00,failed,6,GB,171.40,165.12,2975.08,
991630602,Eat to the Beat  (Episode 1),Film & Video,Film & Video,USD,2012-01-07,8500.00,2011-11-08 23:03:13,8567.27,successful,56,US,8567.27,8567.27,8500.00,
991635238,Maine Hangars,Architecture,Design,USD,2015-12-18,400000.00,2015-11-18 01:40:24,1.00,failed,1,US,1.00,1.00,400000.00,
